#
# Generated by M. Cushing, Fri Aug  1 20:41:53 2014
#
# IP coefficients for iSHELL for the 0.375 and 0.75  
# arcsecond-wide slits.  See mc_instrprof.pro for their use.
#
0.375  0.0  0.90702904      1.6253079
0.75   0.0  2.7027089       1.3422317
1.5    0.0  5.6978779       2.4753528
        
