       427.39385   7.3708627e-09
       427.43744   7.2767094e-09
       427.48104   7.3004455e-09
       427.52465   7.3985549e-09
       427.56826   7.3843132e-09
       427.61187   7.3479178e-09
       427.65549   7.3526650e-09
       427.69911   7.3803572e-09
       427.74274   7.4199174e-09
       427.78637   7.4294119e-09
       427.83001   7.4262470e-09
       427.87365   7.4040933e-09
       427.91730   7.3605771e-09
       427.96094   7.3621595e-09
       428.00460   7.3977637e-09
       428.04826   7.4080493e-09
       428.09192   7.4080493e-09
       428.13559   7.4048845e-09
       428.17926   7.4001373e-09
       428.22294   7.3961813e-09
       428.26662   7.3858956e-09
       428.31030   7.3273465e-09
       428.35399   7.2418964e-09
       428.39769   7.2672149e-09
       428.44139   7.3368409e-09
       428.48509   7.3495002e-09
       428.52880   7.3249729e-09
       428.57251   7.3320937e-09
       428.61623   7.3502914e-09
       428.65995   7.3447530e-09
       428.70367   7.3376321e-09
       428.74740   7.3328849e-09
       428.79114   7.3352585e-09
       428.83488   7.3265553e-09
       428.87862   7.2854126e-09
       428.92237   7.2664237e-09
       428.96612   7.2988631e-09
       429.00988   7.2996543e-09
       429.05364   7.2268635e-09
       429.09740   7.0583369e-09
       429.14117   6.9325353e-09
       429.18495   7.0860290e-09
       429.22873   7.2569292e-09
       429.27251   7.2933247e-09
       429.31630   7.2901598e-09
       429.36009   7.2854126e-09
       429.40389   7.2798742e-09
       429.44769   7.2324019e-09
       429.49149   7.0298535e-09
       429.53530   6.8684478e-09
       429.57912   7.0440952e-09
       429.62294   7.2102482e-09
       429.66676   7.2379403e-09
       429.71059   7.1865120e-09
       429.75442   7.0567545e-09
       429.79826   7.0425128e-09
       429.84210   7.1611935e-09
       429.88595   7.2039185e-09
       429.92980   7.1928417e-09
       429.97365   7.1461606e-09
       430.01751   7.0203591e-09
       430.06138   6.8890191e-09
       430.10525   6.7339430e-09
       430.14912   6.7885361e-09
       430.19300   7.0385568e-09
       430.23688   7.1066004e-09
       430.28076   7.0140294e-09
       430.32466   6.9293705e-09
       430.36855   6.8739862e-09
       430.41245   6.6595697e-09
       430.45635   6.6429544e-09
       430.50026   6.9341177e-09
       430.54418   7.0678313e-09
       430.58809   7.0717874e-09
       430.63202   7.0456776e-09
       430.67594   7.0179854e-09
       430.71987   7.0227327e-09
       430.76381   7.0274799e-09
       430.80775   6.9902933e-09
       430.85169   6.7940745e-09
       430.89564   6.4506917e-09
       430.93960   6.5361418e-09
       430.98356   6.8502500e-09
       431.02752   6.9222497e-09
       431.07148   6.9087992e-09
       431.11546   6.9151288e-09
       431.15943   6.9167112e-09
       431.20341   6.9048432e-09
       431.24740   6.8890191e-09
       431.29139   6.8692390e-09
       431.33538   6.8138546e-09
       431.37938   6.6817235e-09
       431.42338   6.6247567e-09
       431.46739   6.6508665e-09
       431.51140   6.5155705e-09
       431.55542   6.4119227e-09
       431.59944   6.4103403e-09
       431.64346   6.4720542e-09
       431.68749   6.6049766e-09
       431.73153   6.6366248e-09
       431.77557   6.5962733e-09
       431.81961   6.5677900e-09
       431.86366   6.5614603e-09
       431.90771   6.5369330e-09
       431.95177   6.4926255e-09
       431.99583   6.4538565e-09
       432.03989   6.4293292e-09
       432.08396   6.3953074e-09
       432.12804   6.3288462e-09
       432.17212   6.1998798e-09
       432.21620   6.1405395e-09
       432.26029   6.1856381e-09
       432.30438   6.1927590e-09
       432.34848   6.1547811e-09
       432.39258   6.1065177e-09
       432.43669   6.0558806e-09
       432.48080   6.0020786e-09
       432.52491   5.9395735e-09
       432.56903   5.8446289e-09
       432.61316   5.6927176e-09
       432.65729   5.4529826e-09
       432.70142   5.2868296e-09
       432.74556   5.4165872e-09
       432.78970   5.5059933e-09
       432.83385   5.4632683e-09
       432.87800   5.3952247e-09
       432.92215   5.3184778e-09
       432.96631   5.2361925e-09
       433.01048   5.1499512e-09
       433.05465   5.0573803e-09
       433.09882   4.9505676e-09
       433.14300   4.8350517e-09
       433.18718   4.7385248e-09
       433.23137   4.6546571e-09
       433.27556   4.5589213e-09
       433.31976   4.4521087e-09
       433.36396   4.3405488e-09
       433.40817   4.2250329e-09
       433.45237   4.1071435e-09
       433.49659   3.9860891e-09
       433.54081   3.8650348e-09
       433.58503   3.7416069e-09
       433.62926   3.6126405e-09
       433.67349   3.4813006e-09
       433.71773   3.3452134e-09
       433.76197   3.2051701e-09
       433.80622   3.0580061e-09
       433.85047   2.9037211e-09
       433.89472   2.7399418e-09
       433.93898   2.5880305e-09
       433.98324   2.4424488e-09
       434.02751   2.2770870e-09
       434.07179   2.0713738e-09
       434.11606   1.7825841e-09
       434.16035   1.5578820e-09
       434.20463   1.6773539e-09
       434.24892   1.9772205e-09
       434.29322   2.2098346e-09
       434.33752   2.3894381e-09
       434.38182   2.5524263e-09
       434.42613   2.7082936e-09
       434.47045   2.8570401e-09
       434.51477   2.9978745e-09
       434.55909   3.1379177e-09
       434.60342   3.2834994e-09
       434.64775   3.4243338e-09
       434.69208   3.5572562e-09
       434.73642   3.6854314e-09
       434.78077   3.8096505e-09
       434.82512   3.9330784e-09
       434.86947   4.0517591e-09
       434.91383   4.1656926e-09
       434.95820   4.2764613e-09
       435.00256   4.3848563e-09
       435.04694   4.4940425e-09
       435.09131   4.6016464e-09
       435.13569   4.6997557e-09
       435.18008   4.7844146e-09
       435.22447   4.8089420e-09
       435.26887   4.6870965e-09
       435.31327   4.6942173e-09
       435.35767   4.9861718e-09
       435.40208   5.1926763e-09
       435.44649   5.3018625e-09
       435.49091   5.3857302e-09
       435.53533   5.4506090e-09
       435.57976   5.5162790e-09
       435.62419   5.5906522e-09
       435.66863   5.6610694e-09
       435.71307   5.7243658e-09
       435.75751   5.7813325e-09
       435.80196   5.8335520e-09
       435.84642   5.8739035e-09
       435.89087   5.9166285e-09
       435.93534   5.9720129e-09
       435.97980   6.0218588e-09
       436.02428   6.0661662e-09
       436.06875   6.1017704e-09
       436.11323   6.1389570e-09
       436.15772   6.1824733e-09
       436.20221   6.2109567e-09
       436.24671   6.2315280e-09
       436.29121   6.2655498e-09
       436.33571   6.2964068e-09
       436.38022   6.3264726e-09
       436.42473   6.3612856e-09
       436.46925   6.3960986e-09
       436.51377   6.4253731e-09
       436.55830   6.4499005e-09
       436.60283   6.4704718e-09
       436.64736   6.4902519e-09
       436.69190   6.5100320e-09
       436.73645   6.5298122e-09
       436.78100   6.5464275e-09
       436.82555   6.5464275e-09
       436.87011   6.5211089e-09
       436.91467   6.5021200e-09
       436.95924   6.5298122e-09
       437.00381   6.5788668e-09
       437.04839   6.5741196e-09
       437.09297   6.5701636e-09
       437.13756   6.6168447e-09
       437.18215   6.6556137e-09
       437.22674   6.6666906e-09
       437.27134   6.6730202e-09
       437.31594   6.6793498e-09
       437.36055   6.6896355e-09
       437.40517   6.7102068e-09
       437.44978   6.7228661e-09
       437.49441   6.7109980e-09
       437.53903   6.6429544e-09
       437.58366   6.5796580e-09
       437.62830   6.6247567e-09
       437.67294   6.7062508e-09
       437.71758   6.7442286e-09
       437.76223   6.7616351e-09
       437.80689   6.7703384e-09
       437.85155   6.7766680e-09
       437.89621   6.7861625e-09
       437.94088   6.7948657e-09
       437.98555   6.7996129e-09
       438.03023   6.7988217e-09
       438.07491   6.7956569e-09
       438.11959   6.8011954e-09
       438.16428   6.8083162e-09
       438.20898   6.8146458e-09
       438.25368   6.8209755e-09
       438.29838   6.8249315e-09
       438.34309   6.8225579e-09
       438.38780   6.7703384e-09
       438.43252   6.5084496e-09
       438.47724   6.2283632e-09
       438.52197   6.3612856e-09
       438.56670   6.5005376e-09
       438.61144   6.4649334e-09
       438.65618   6.3755272e-09
